0.0034563,0.0027922,0.0030203,0.0028861,0.0028473,0.0028974,0.0026895,0.0030233,0.0024066,0.0026738,0.0025517,0.0023233,0.0023334,0.0023773,0.0023866,0.0023092,0.0023206,0.0022841,0.0023349,0.0022966,0.0022788,0.0023583,0.0022859,0.0022765,0.002253,0.0022935,0.00227,0.0022268,0.0022368,0.0022188,0.0022145,0.0022378,0.0022137,0.0022373,0.0022017,0.0022068,0.0022286,0.0022063,0.0022206,0.0022062,0.0021956,0.0022075,0.002188,0.0021995,0.0021821,0.0023458,0.002214,0.0021868,0.0022006,0.0023553,0.0021874,0.002206,0.0023532,0.0023558,0.0021792,0.0021929,0.0042426,0.0042261,0.0042383,0.0021768,0.0023549,0.002188,0.004276,0.0042328,0.0023513,0.0023514,0.0023537,0.0021774,0.0042681,0.0022059,0.0023459,0.0023594,0.0042467,0.004269,0.0042476,0.0042335,0.0042518,0.004231,0.0042535,0.0042368,0.0042622,0.0023494,0.0022028,0.0023642,0.0021823,0.0042429,0.0021801,0.0042383,0.0042481,0.0042427,0.0023469,0.0042388,0.0042619,0.0042368,0.0042489,0.0042311,0.0021871,0.0042331,0.0042516,0.0042636,0.0042405
0.0022287,0.0023559,0.002357,0.0022062,0.0022146,0.0023525,0.002359,0.0021846,0.0022462,0.0023693,0.0023512,0.0021855,0.0021855,0.0022063,0.0021924,0.0021776,0.0021883,0.002185,0.0023525,0.002179,0.0022039,0.002184,0.0021949,0.0021962,0.0022057,0.0021943,0.0022102,0.0021791,0.002194,0.0023497,0.0023535,0.0023583,0.0023483,0.0021986,0.0021935,0.0023724,0.0023503,0.0023571,0.0023685,0.0022072,0.0021885,0.0021979,0.0023514,0.0021797,0.0023765,0.0021904,0.002347,0.0021928,0.0023567,0.002201,0.0023517,0.0021767,0.0022107,0.0021926,0.0021838,0.0021861,0.0021883,0.002358,0.0021839,0.002364,0.0023525,0.0021878,0.0021986,0.0021957,0.002181,0.0022047,0.0042762,0.0042562,0.004247,0.0022053,0.0042432,0.0042418,0.0042492,0.0042628,0.0061418,0.0021859,0.0042314,0.0042471,0.0042569,0.0042477,0.0023654,0.0021942,0.0042326,0.0042826,0.0042367,0.0042521,0.0042467,0.0042585,0.00425,0.0021848,0.0023515,0.0062866,0.0061676,0.0023648,0.0042791,0.0021918,0.0042515,0.0042314,0.0042394,0.004243,0.0042345
0.0021634,0.0022059,0.0023626,0.0021841,0.0022127,0.002312,0.0023413,0.0023601,0.0023701,0.0022053,0.0023537,0.0023639,0.0022008,0.0022384,0.0023584,0.002361,0.0022019,0.0022032,0.0021945,0.0021881,0.0022521,0.0022599,0.0021928,0.0021855,0.0022009,0.0043356,0.0042618,0.0042534,0.0022032,0.0021866,0.0042459,0.0043548,0.0021934,0.0023501,0.0023492,0.0022082,0.0021757,0.0022083,0.002215,0.0022015,0.0022007,0.002189,0.002201,0.0021851,0.0023636,0.0021774,0.0042355,0.0022099,0.0042378,0.0022053,0.0021875,0.0021948,0.0022002,0.0032109,0.0023573,0.0021923,0.0021857,0.0042384,0.0021806,0.0023514,0.0021833,0.0042835,0.0022128,0.0021816,0.0042472,0.0063053,0.0021796,0.0042417,0.006306,0.0021861,0.0061693,0.0062968,0.0042482,0.0042567,0.0021847,0.0023477,0.0021797,0.0021948,0.0021821,0.0023506,0.0042184,0.0022096,0.0021872,0.0021896,0.0021962,0.0042732,0.0021901,0.0042662,0.0042657,0.0042444,0.0043035,0.0042815,0.0042715,0.0021906,0.0042749,0.0042515,0.0042527,0.0021976,0.0021906,0.00219,0.0042918
0.0023041,0.0022199,0.0013321,0.0022102,0.0022842,0.0022481,0.0021966,0.0021922,0.0022393,0.002198,0.0021954,0.0020542,0.0022257,0.0021979,0.0022148,0.0023606,0.0022134,0.0023609,0.0023567,0.0023554,0.0021886,0.0022116,0.0021937,0.0021929,0.0022097,0.0021975,0.002188,0.0021898,0.0023732,0.0021945,0.0021879,0.0023627,0.0023602,0.0022052,0.0021928,0.0021935,0.0021933,0.0022304,0.0022053,0.0023573,0.0023639,0.0023629,0.0022167,0.0021914,0.0023615,0.0022057,0.0023654,0.0023617,0.0022014,0.0021903,0.0022169,0.0021937,0.0021891,0.0023583,0.0022021,0.0023662,0.0021878,0.0021904,0.0021946,0.0021863,0.0021868,0.0023551,0.0022028,0.0022141,0.0021972,0.0023572,0.0023594,0.0021983,0.0021959,0.0021845,0.0021824,0.0023557,0.002188,0.0021942,0.0043455,0.0022707,0.0042562,0.0042716,0.0042985,0.0042522,0.0042854,0.0042717,0.0042627,0.0023618,0.0022184,0.0042604,0.0021933,0.0042887,0.0023653,0.0043284,0.0041864,0.0042602,0.0042977,0.0042927,0.0042778,0.0021891,0.0042982,0.0042414,0.0042609,0.0042809,0.0042484
0.0022191,0.0022233,0.0021973,0.0011837,0.0021962,0.0023641,0.0022051,0.0021939,0.0023527,0.0022071,0.0021999,0.0021908,0.0021895,0.0021949,0.0021998,0.0022002,0.0022172,0.0021873,0.0022141,0.0021889,0.0023512,0.0021901,0.0022221,0.0021871,0.0023578,0.0023569,0.0021935,0.002419,0.0023117,0.0022136,0.0023687,0.0023759,0.0021958,0.0021956,0.0021957,0.0022077,0.0023563,0.0021885,0.0021948,0.0022061,0.0021977,0.0021942,0.0022109,0.0022323,0.0021911,0.0023597,0.0022051,0.0022069,0.0021945,0.0022048,0.0022022,0.0022117,0.0032262,0.0021929,0.0022437,0.0022823,0.0022034,0.0021953,0.002189,0.0021962,0.0021924,0.0022001,0.0023584,0.0023654,0.0021911,0.00219,0.0021938,0.0022081,0.0021957,0.0021939,0.0023607,0.0021872,0.0021979,0.002192,0.0042579,0.0021908,0.0023699,0.004254,0.0042589,0.004303,0.0042818,0.0021928,0.0022017,0.0042643,0.0053306,0.0063105,0.0021895,0.0021897,0.0041159,0.0021895,0.0042657,0.002202,0.002207,0.0042508,0.0021911,0.0022022,0.0021941,0.0021988,0.0023586,0.0018839,0.0042603
0.0023193,0.0023316,0.0022424,0.0022459,0.0022082,0.0022268,0.0022255,0.0022149,0.0021873,0.0022013,0.0022204,0.0022194,0.0021889,0.0021985,0.0022129,0.002201,0.0021943,0.0022068,0.0022007,0.0022081,0.0022023,0.0023789,0.0022051,0.0021973,0.002224,0.0021963,0.0042592,0.0022372,0.0043176,0.0022358,0.0043032,0.0042727,0.0042778,0.004281,0.0022252,0.004244,0.0022273,0.0021883,0.0042598,0.0021908,0.0042573,0.004255,0.0042562,0.0042487,0.0022249,0.0021925,0.0022165,0.0021875,0.0021859,0.002202,0.0021986,0.0021904,0.0023571,0.0022022,0.0023581,0.0023701,0.0022065,0.0022191,0.0021938,0.0021966,0.0042748,0.0042624,0.0021932,0.0021959,0.0023621,0.0021832,0.0023356,0.002308,0.002229,0.0022369,0.0022078,0.002194,0.0042536,0.0022032,0.0042682,0.0042715,0.0021902,0.0042626,0.0021918,0.0042513,0.0041967,0.0022017,0.0042678,0.0043475,0.0042602,0.0042551,0.0042816,0.00428,0.0021954,0.0022558,0.0042449,0.0021924,0.0021972,0.0042872,0.0042432,0.0021886,0.0042871,0.0042657,0.0042595,0.0043025,0.0042551
0.0022437,0.0022186,0.002191,0.0022047,0.0023636,0.0022122,0.0022068,0.0021899,0.0023655,0.0023972,0.0022216,0.0023631,0.0022048,0.0021968,0.0022001,0.0021987,0.0021919,0.0021896,0.0021977,0.0023582,0.0021852,0.0021893,0.0022197,0.0042806,0.0022089,0.0022073,0.0022132,0.0022012,0.0022107,0.0023553,0.0021953,0.002211,0.0021906,0.0021918,0.002198,0.0030278,0.0027831,0.0027794,0.0029946,0.0027065,0.0027111,0.0023221,0.0023286,0.0022969,0.0022031,0.0021966,0.0022003,0.0021943,0.0022184,0.0023638,0.0023279,0.0024552,0.0022225,0.0021924,0.0023659,0.0023582,0.0021874,0.0023616,0.0022319,0.0023618,0.0021909,0.0022187,0.0023655,0.0023596,0.0021863,0.0022148,0.0021897,0.0022002,0.0021919,0.0021942,0.0023608,0.0042529,0.0042522,0.0022123,0.004255,0.0021918,0.0021933,0.0021941,0.002189,0.0042558,0.0021935,0.0042759,0.0021965,0.0021978,0.0022182,0.0021878,0.0021879,0.0021903,0.0021981,0.0021926,0.0021858,0.0023604,0.002187,0.0042552,0.0042584,0.0042778,0.0042845,0.0042512,0.0021977,0.002191,0.0042526
0.0022253,0.0022152,0.002204,0.0021973,0.0023622,0.0021913,0.0022215,0.0022002,0.0021968,0.0021889,0.0021983,0.0022585,0.0023684,0.0021912,0.0021904,0.0021989,0.0021915,0.0022068,0.0022256,0.0022299,0.0023703,0.0021947,0.0021957,0.0021911,0.002219,0.0021885,0.0021942,0.002275,0.002356,0.0021879,0.0021919,0.0021933,0.0022701,0.0021944,0.0022115,0.0021936,0.0022236,0.0022002,0.0021928,0.0021954,0.002227,0.0021948,0.0022053,0.0023665,0.0023601,0.0022153,0.0021873,0.0021927,0.002191,0.003223,0.0021887,0.0021987,0.0022051,0.0021913,0.0021873,0.002206,0.0021894,0.0020531,0.0021947,0.0022124,0.0022054,0.0021985,0.002227,0.0023601,0.0023595,0.0021962,0.0021971,0.0042482,0.0042525,0.0042948,0.0042542,0.0042559,0.0042509,0.0042576,0.0043029,0.0042463,0.0042664,0.004261,0.0042825,0.0042568,0.0042517,0.004254,0.0042672,0.0042566,0.004257,0.0042609,0.0042737,0.0042778,0.004258,0.0042412,0.0042553,0.0021935,0.0042551,0.0042653,0.0042751,0.0042678,0.0041044,0.0061632,0.004244,0.0063285,0.0063261
0.0022106,0.0022176,0.0021879,0.0023606,0.0022308,0.0022147,0.0022161,0.0023604,0.0021911,0.0024274,0.0023923,0.0025118,0.002366,0.0022564,0.0021925,0.0021909,0.002202,0.0022161,0.0021885,0.0023607,0.0023538,0.0021824,0.0023575,0.0042516,0.0023565,0.002182,0.0023542,0.0021861,0.0042367,0.0042712,0.002361,0.002192,0.0023576,0.0022009,0.0023578,0.0023513,0.0021873,0.0042501,0.0042456,0.0021879,0.0042731,0.0042517,0.0042545,0.0042464,0.0023581,0.0021818,0.0023571,0.0042495,0.004252,0.0042472,0.0042749,0.0042432,0.0042557,0.0023645,0.0023646,0.002357,0.002194,0.0023605,0.0021867,0.0021961,0.0021875,0.0022174,0.0021978,0.0021925,0.0023585,0.0023586,0.0021875,0.0021886,0.002189,0.0022029,0.0021941,0.0021858,0.0042536,0.0022479,0.004249,0.0022036,0.0022062,0.0021926,0.0022138,0.0023592,0.0021933,0.0043108,0.0043487,0.0043506,0.0041291,0.0042791,0.0042795,0.0042759,0.0042891,0.0042465,0.0021873,0.0021881,0.0022507,0.0023588,0.0022137,0.0042522,0.0042618,0.0021899,0.0042684,0.0042599,0.0023574
0.0022356,0.0021964,0.0022184,0.0022148,0.0022216,0.0022123,0.0022409,0.0022052,0.0023574,0.0021964,0.0022002,0.0023718,0.0021976,0.0022018,0.0022226,0.0022062,0.0021912,0.0022189,0.0022266,0.002202,0.0021948,0.0022488,0.0021916,0.0021938,0.0021904,0.002195,0.0023568,0.0021861,0.0023561,0.0023613,0.0022419,0.0022143,0.0021916,0.0022017,0.0021903,0.0022274,0.0021863,0.0023637,0.0021939,0.0021987,0.0021855,0.0021947,0.0021894,0.0022425,0.0022059,0.0023658,0.0022372,0.0022012,0.0021937,0.0022114,0.0022005,0.0021875,0.0021948,0.0021882,0.0023598,0.0021952,0.0022156,0.0023779,0.0021858,0.0021883,0.0022172,0.0022003,0.0022062,0.0023569,0.0022005,0.0022016,0.0021846,0.0023559,0.0022016,0.002212,0.0021911,0.0022589,0.0021942,0.0021935,0.0021925,0.0021922,0.0023688,0.0023659,0.0021932,0.0021906,0.0042616,0.0022171,0.0042497,0.0023598,0.0021918,0.0042489,0.0042539,0.0042388,0.0042419,0.0042476,0.0042597,0.0022119,0.0021878,0.0023553,0.002182,0.0042487,0.0042485,0.0042376,0.0042446,0.0042398,0.0042434
